url, google maps link, basic info, walking, bicycling, transit,
https://chicago.craigslist.org/nwc/apa/d/bensenville-furnished-studio-only-2/7126337932.html, https://www.google.com/maps/search/41.927771,-87.959234, 1BR  /  1Ba cats are OK - purrr dogs are OK - wooof furnished apartment laundry in bldg no smoking off-street parking wheelchair accessible, 6 hours 4 mins, 1 hour 45 mins, Error Pulling Maps Info!,
https://chicago.craigslist.org/chc/apa/d/chicago-east-village-chicago-and-ashland/7126336942.html, https://www.google.com/maps/search/41.893253,-87.671639, 2BR  /  1Ba available may 18 application fee details:  $25 Application Fee for Credit Check and Processing apartment laundry on site street parking, 53 mins, 19 mins, 25 mins,
https://chicago.craigslist.org/sox/apa/d/chicago-beautiful-spacious-2-bedroom-2/7126334789.html, https://www.google.com/maps/search/41.763069,-87.559581, 2BR  /  2Ba 940 ft 2 available may 18 application fee details:  25.00 cats are OK - purrr apartment laundry in bldg off-street parking, 3 hours 39 mins, 1 hour 7 mins, 1 hour 4 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-spacious-2-bedroom-lofts-river/7126333707.html, https://www.google.com/maps/search/41.900800,-87.652800, 2BR  /  1Ba cats are OK - purrr apartment laundry on site, 49 mins, 16 mins, 26 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-awesome-1-bedroom-with-parking/7126331530.html, https://www.google.com/maps/search/41.922284,-87.648852, 1BR  /  1Ba 800 ft 2 available jul 1 dogs are OK - wooof apartment laundry in bldg carport, 1 hour 16 mins, 23 mins, 29 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-charming-updated-bucktown-one/7126329520.html, https://www.google.com/maps/search/41.914232,-87.672854, 1BR  /  1Ba 650 ft 2 apartment no laundry on site no smoking street parking, 1 hour 16 mins, 24 mins, 30 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-1-br-apartment-spacious-boystown/7126328381.html, https://www.google.com/maps/search/41.945679,-87.646334, 1BR  /  1Ba 850 ft 2 available jun 1 cats are OK - purrr dogs are OK - wooof apartment laundry in bldg street parking, 1 hour 53 mins, 33 mins, 42 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-nd-st-in-hyde-park-2bdfree/7126326537.html, https://www.google.com/maps/search/41.802200,-87.600600, 2BR  /  1Ba available jul 1 cats are OK - purrr dogs are OK - wooof apartment laundry on site street parking, 2 hours 18 mins, 40 mins, 55 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-prime-location-near-west-2/7126326297.html, https://www.google.com/maps/search/41.880197,-87.665186, 2BR  /  1Ba 1150 ft 2 available may 18 broker fee details:  1/2 months rent cats are OK - purrr apartment w/d in unit off-street parking, 27 mins, 9 mins, 19 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-424-oakdale-in-lakeview-one-bed/7126324657.html, https://www.google.com/maps/search/41.930954,-87.681627, 1BR  /  1Ba available jul 1 cats are OK - purrr apartment laundry in bldg street parking, 1 hour 43 mins, 31 mins, 39 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-old-town-luxury-2-bedroom-d-hwd/7126324220.html, https://www.google.com/maps/search/41.903300,-87.633600, 2BR  /  1Ba cats are OK - purrr dogs are OK - wooof apartment w/d in unit, 1 hour 3 mins, 21 mins, 28 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-amazing-lakeview-3-bedroom-2/7126323613.html, https://www.google.com/maps/search/41.949032,-87.665355, 3BR  /  2Ba cats are OK - purrr dogs are OK - wooof apartment w/d in unit street parking, 2 hours 2 mins, 40 mins, 47 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-424-oakdale-in-lakeview-studio/7126323616.html, https://www.google.com/maps/search/41.935032,-87.675855, 0BR  /  1Ba available jul 1 cats are OK - purrr apartment laundry in bldg street parking, 1 hour 44 mins, 33 mins, 46 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-logan-square-2-bedroom-condo/7126322723.html, https://www.google.com/maps/search/41.919232,-87.710456, 2BR  /  1Ba available jul 1 apartment laundry in bldg street parking, 1 hour 54 mins, 36 mins, 43 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-newly-renovated-big-1bed-1bath/7126322497.html, https://www.google.com/maps/search/41.881732,-87.654453, 1BR  /  1Ba available may 19 cats are OK - purrr dogs are OK - wooof apartment w/d in unit off-street parking, 19 mins, 8 mins, 21 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-4521-malden-in-sheridan-park/7126322221.html, https://www.google.com/maps/search/41.963738,-87.662681, 0BR  /  1Ba available jul 1 cats are OK - purrr apartment laundry in bldg street parking, 2 hours 21 mins, 45 mins, 51 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-525-cornelia-in-lakeviewstudio/7126320512.html, https://www.google.com/maps/search/41.945532,-87.653755, 0BR  /  1Ba available jul 1 cats are OK - purrr apartment laundry in bldg street parking, 1 hour 50 mins, 33 mins, 43 mins,
https://chicago.craigslist.org/nwi/apa/d/valparaiso-valparaiso-in-2-bedroom-apt/7126319989.html, https://www.google.com/maps/search/41.454700,-87.065600, 2BR  /  1Ba 750 ft 2 apartment no laundry on site no smoking off-street parking, 16 hours 1 min, 5 hours 0 mins, 1 hour 55 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-newly-rehabbed-modern-open/7126319424.html, https://www.google.com/maps/search/41.939532,-87.688156, 3BR  /  2Ba available may 18 cats are OK - purrr dogs are OK - wooof apartment w/d in unit no smoking, 1 hour 56 mins, 39 mins, 35 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-521-brompton-in-lakeview-studio/7126319297.html, https://www.google.com/maps/search/41.946732,-87.647154, 0BR  /  1Ba available jul 1 cats are OK - purrr apartment laundry in bldg street parking, 1 hour 53 mins, 34 mins, 43 mins,
https://chicago.craigslist.org/nwc/apa/d/des-plaines-public-transportation/7126318704.html, https://www.google.com/maps/search/42.042185,-87.884282, 1BR  /  1Ba 860 ft 2 available jun 10 cats are OK - purrr dogs are OK - wooof apartment w/d in unit detached garage, 6 hours 0 mins, 1 hour 55 mins, 1 hour 26 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-519-brompton-in-lakeviewstudio/7126317746.html, https://www.google.com/maps/search/41.947832,-87.643154, 0BR  /  1Ba available jul 1 cats are OK - purrr apartment laundry in bldg street parking, 1 hour 58 mins, 35 mins, 47 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-brand-new-2-bed-2-baths-prime/7126316494.html, https://www.google.com/maps/search/41.854132,-87.658752, 2BR  /  2Ba available jul 1 cats are OK - purrr dogs are OK - wooof apartment w/d in unit off-street parking, 28 mins, 11 mins, 19 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-520-stratford-in-lakeview4bed/7126316083.html, https://www.google.com/maps/search/41.946232,-87.642154, 4BR  /  3Ba available jun 1 cats are OK - purrr apartment laundry in bldg street parking, 1 hour 56 mins, 35 mins, 47 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-warm-gray-cabinetry-soft/7126315794.html, https://www.google.com/maps/search/41.872100,-87.657800, 2BR  /  2Ba 906 ft 2 available may 18 cats are OK - purrr dogs are OK - wooof apartment w/d in unit no smoking attached garage, 9 mins, 3 mins, 9 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-1901-orchard-in-lincoln-park/7126315050.html, https://www.google.com/maps/search/41.916408,-87.646029, 2BR  /  2.5Ba available jun 1 cats are OK - purrr apartment laundry in bldg street parking, 1 hour 10 mins, 22 mins, 31 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-north-center-2-bed-15-bath-dw/7126314748.html, https://www.google.com/maps/search/41.953854,-87.688011, 2BR  /  1.5Ba 800 ft 2 available jul 1 apartment laundry in bldg no parking, 2 hours 16 mins, 43 mins, 41 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-new-1-bedroom-and-1-bath/7126314662.html, https://www.google.com/maps/search/41.905714,-87.692696, 1BR  /  1Ba 750 ft 2 available aug 15 application fee details:  75/per person. $500 Move in fee. Pet fee $250. $25 monthly pet rent cats are OK - purrr dogs are OK - wooof apartment w/d in unit no smoking street parking, 1 hour 29 mins, 29 mins, 39 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-north-center-lincoln-square/7126314267.html, https://www.google.com/maps/search/41.958547,-87.692213, 2BR  /  1Ba available may 18 application fee details:  $550 non refundable move in fee...$35. credit check cats are OK - purrr apartment laundry in bldg no smoking street parking, 2 hours 26 mins, 46 mins, 46 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-sun-filled-1-bedroom-apartment/7126313642.html, https://www.google.com/maps/search/41.957232,-87.664455, 1BR  /  1Ba available jun 1 application fee details:  $125/person application fee, $100 move-in fee cats are OK - purrr apartment laundry in bldg street parking, 2 hours 10 mins, 42 mins, 49 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-pilsen-2br-1ba-renovated-in/7126313208.html, https://www.google.com/maps/search/41.851500,-87.669400, 2BR  /  1Ba available jun 1 cats are OK - purrr dogs are OK - wooof apartment w/d in unit street parking, 37 mins, 15 mins, 22 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-pilsen-2br-1ba-renovated-in/7126313208.html, https://www.google.com/maps/search/41.851500,-87.669400, 2BR  /  1Ba available jun 1 cats are OK - purrr dogs are OK - wooof apartment w/d in unit street parking, 37 mins, 15 mins, 22 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-self-guided-facetime-and/7126312302.html, https://www.google.com/maps/search/41.842600,-87.630600, 1BR  /  1Ba 675 ft 2 available may 23 cats are OK - purrr dogs are OK - wooof apartment w/d in unit no smoking attached garage wheelchair accessible, 1 hour 0 mins, 20 mins, 34 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-5242-adams-2bed-newly-rehabbed/7126311655.html, https://www.google.com/maps/search/41.882900,-87.758200, 2BR  /  1Ba cats are OK - purrr dogs are OK - wooof apartment w/d hookups off-street parking, 2 hours 7 mins, 39 mins, 43 mins,
https://chicago.craigslist.org/nwc/apa/d/richmond-900-2br-2ba/7126311621.html, https://www.google.com/maps/search/42.466900,-88.290000, 2BR  /  2Ba 1000 ft 2 available may 18 apartment w/d in unit detached garage, 19 hours 34 mins, 6 hours 49 mins, Error Pulling Maps Info!,
https://chicago.craigslist.org/wcl/apa/d/glendale-heights-ask-about-our-special/7126311318.html, https://www.google.com/maps/search/41.920500,-88.079300, 3BR  /  2Ba 1400 ft 2 cats are OK - purrr dogs are OK - wooof apartment laundry on site off-street parking, 8 hours 18 mins, 2 hours 33 mins, 1 hour 44 mins,
https://chicago.craigslist.org/wcl/apa/d/chicago-2-bedroom-everything-brand-new/7126310550.html, https://www.google.com/maps/search/41.748533,-87.664550, 2BR  /  1Ba available may 18 apartment w/d in unit, 2 hours 58 mins, 54 mins, 1 hour 5 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-nice-and-cozy-studio-on-rent/7126310397.html, https://www.google.com/maps/search/41.958381,-87.652595, 1BR  /  1Ba 330 ft 2 available jun 1 cats are OK - purrr dogs are OK - wooof furnished apartment laundry on site no parking, 2 hours 8 mins, 38 mins, 48 mins,
https://chicago.craigslist.org/wcl/apa/d/glendale-heights-ask-about-our-special/7126310153.html, https://www.google.com/maps/search/41.920500,-88.079300, 2BR  /  2Ba 1100 ft 2 cats are OK - purrr dogs are OK - wooof apartment laundry on site off-street parking, 8 hours 18 mins, 2 hours 33 mins, 1 hour 44 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-loft-style-south-loop/7126309807.html, https://www.google.com/maps/search/41.871300,-87.627700, 1BR  /  1Ba cats are OK - purrr dogs are OK - wooof apartment w/d in unit, 32 mins, 12 mins, 22 mins,
https://chicago.craigslist.org/wcl/apa/d/glendale-heights-ask-about-our-move-in/7126308630.html, https://www.google.com/maps/search/41.920500,-88.079300, 1BR  /  1Ba 600 ft 2 cats are OK - purrr dogs are OK - wooof apartment laundry on site off-street parking, 8 hours 18 mins, 2 hours 33 mins, 1 hour 44 mins,
https://chicago.craigslist.org/chc/apa/d/this-gorgeous-lincoln-park-1-br-is/7126306763.html, https://www.google.com/maps/search/41.921742,-87.636631, 1BR  /  1Ba 800 ft 2 available may 18 cats are OK - purrr apartment laundry on site no smoking street parking, 1 hour 27 mins, 29 mins, 41 mins,
https://chicago.craigslist.org/nch/apa/d/chicago-3-bedroom-2-bath-duplex/7126304837.html, https://www.google.com/maps/search/41.981831,-87.775560, 3BR  /  2Ba available may 18 duplex w/d in unit, 3 hours 40 mins, 1 hour 8 mins, 1 hour 5 mins,
https://chicago.craigslist.org/chc/apa/d/spacious-lincoln-park-1br-right-across/7126304230.html, https://www.google.com/maps/search/41.921742,-87.636631, 1BR  /  1Ba 775 ft 2 available may 18 cats are OK - purrr apartment laundry on site no smoking street parking, 1 hour 27 mins, 29 mins, 41 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-spacious-renovated-1bd-in/7126303277.html, https://www.google.com/maps/search/41.987922,-87.655577, 1BR  /  1Ba available may 18 cats are OK - purrr dogs are OK - wooof apartment laundry in bldg off-street parking wheelchair accessible, 2 hours 49 mins, 50 mins, 1 hour 0 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-gorgeous-2br-2ba-with-in-unit/7126302945.html, https://www.google.com/maps/search/41.921561,-87.636444, 2BR  /  2Ba 1175 ft 2 available may 18 cats are OK - purrr apartment w/d in unit no smoking street parking, 1 hour 26 mins, 29 mins, 51 mins,
https://chicago.craigslist.org/sox/apa/d/oak-lawn-you-deserve-the/7126302763.html, https://www.google.com/maps/search/41.705232,-87.761052, 2BR  /  1Ba 850 ft 2 available may 18 cats are OK - purrr dogs are OK - wooof apartment laundry on site off-street parking, 4 hours 52 mins, 1 hour 36 mins, Error Pulling Maps Info!,
https://chicago.craigslist.org/chc/apa/d/chicago-sunny-spacious-1bd-in-heart-of/7126302010.html, https://www.google.com/maps/search/41.940232,-87.642618, 1BR  /  1Ba available jul 1 cats are OK - purrr dogs are OK - wooof apartment laundry on site street parking, 1 hour 47 mins, 32 mins, 44 mins,
https://chicago.craigslist.org/sox/apa/d/chicago-2-bedroom-everything-brand-new/7126301394.html, https://www.google.com/maps/search/41.772733,-87.623549, 2BR  /  2Ba available may 18 apartment, 2 hours 43 mins, 46 mins, 48 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-424-oakdale-in-lakeview-one-bed/7126301225.html, https://www.google.com/maps/search/41.930954,-87.681627, 1BR  /  1Ba available jun 1 cats are OK - purrr apartment laundry in bldg street parking, 1 hour 43 mins, 31 mins, 39 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-updated-edgewater-apartments/7126298731.html, https://www.google.com/maps/search/41.988055,-87.657071, 1BR  /  1Ba application fee details:  $40.00 cats are OK - purrr apartment laundry in bldg street parking, 2 hours 51 mins, 52 mins, 54 mins,
https://chicago.craigslist.org/nwc/apa/d/palatine-2-br-25-bath-townhouse-in/7126297035.html, https://www.google.com/maps/search/42.103326,-88.021072, 2BR  /  2.5Ba 1100 ft 2 available jul 1 cats are OK - purrr dogs are OK - wooof apartment w/d in unit no smoking attached garage, 8 hours 52 mins, 2 hours 47 mins, 1 hour 33 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-1-bed-in-west-loop/7126295303.html, https://www.google.com/maps/search/41.876419,-87.653460, 1BR  /  1Ba apartment w/d in unit, 10 mins, 4 mins, 10 mins,
https://chicago.craigslist.org/nwc/apa/d/des-plaines-des-plaines-near/7126294479.html, https://www.google.com/maps/search/42.052432,-87.909293, 1BR  /  1Ba available jun 5 application fee details:  $45 cats are OK - purrr apartment laundry in bldg no smoking off-street parking, 6 hours 34 mins, 2 hours 8 mins, 1 hour 27 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-66th-vernon4bed-1bath-newly/7126293462.html, https://www.google.com/maps/search/41.781300,-87.605100, 4BR  /  1Ba cats are OK - purrr dogs are OK - wooof apartment w/d hookups off-street parking wheelchair accessible, 2 hours 45 mins, 49 mins, 1 hour 7 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-66th-vernon3bed-1bath-newly/7126292599.html, https://www.google.com/maps/search/41.781300,-87.605100, 3BR  /  1Ba cats are OK - purrr dogs are OK - wooof apartment w/d hookups off-street parking wheelchair accessible, 2 hours 45 mins, 49 mins, 1 hour 8 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-4521-malden-in-sheridan-park/7126292529.html, https://www.google.com/maps/search/41.963738,-87.662681, 1BR  /  1Ba available jun 1 cats are OK - purrr apartment laundry in bldg street parking, 2 hours 21 mins, 45 mins, 51 mins,
https://chicago.craigslist.org/chc/apa/d/glendale-heights-still-doing-on-site/7126291487.html, https://www.google.com/maps/search/41.920500,-88.079300, 1BR  /  1Ba 810 ft 2 cats are OK - purrr dogs are OK - wooof apartment laundry on site off-street parking, 8 hours 18 mins, 2 hours 33 mins, 1 hour 44 mins,
